0,1,2,3,4,5,6,7,8,9,10
11460,648,2041,7336,10163,10019,12859,379,8239,12091,715
11461,11941,7896,2159,11586,9954,4795,9833,8486,8385,11051
11462,1947,2614,10422,4548,221,6032,8260,6353,3538,6749
11463,11379,11390,10022,8023,12848,6780,11746,2165,13356,2909
11464,10769,13043,13061,2170,7945,12781,12060,4202,11575,12727
11465,3378,7185,3299,12909,377,11900,5245,8675,9651,10731
11466,6654,5803,6680,5662,4572,10088,5463,8549,10992,3691
11467,10718,7044,10880,12440,2418,2215,3892,5365,12513,11545
11468,4026,9930,1369,2498,12341,5418,11928,4915,12832,3886
11469,9332,10149,8335,4977,3774,7985,9140,12692,11925,9821
11470,2608,1392,3993,371,11878,8299,2149,9144,2376,2326
11471,13023,3026,870,10858,4972,12929,8594,10665,5129,4585
11472,11213,11886,13364,498,12710,12679,13056,6549,10167,11834
11473,1886,6398,5211,8560,6403,12942,4999,8916,9214,12424
11474,1220,612,1434,1368,11568,8050,6094,1821,12180,3975
11475,1980,10209,11704,1061,4187,4744,10591,11908,11318,6164
11476,7587,7698,11497,3074,10698,6556,2328,7952,11970,7280
11477,1831,8396,5701,7591,7784,4875,8836,8033,9062,8975
11478,5154,2029,1035,1521,6586,3441,242,621,10354,8576
11479,8400,7376,11565,441,8978,6887,6472,10220,7569,13252
11480,4123,2835,3070,13245,2523,11250,4778,12155,6006,2901
11481,2405,359,9514,705,5928,9819,10793,292,5960,3456
11482,12709,11115,6249,2719,4716,13315,13143,4799,647,8154
11483,561,7086,2589,5440,6874,2164,258,7170,4567,2461
11484,6850,3718,10266,9567,5732,7994,12972,7920,12442,11070
11485,6121,8477,7503,6080,12148,7383,11762,601,12694,9133
11486,3730,3163,9741,5755,1343,3753,2893,10251,7622,6025
11487,8453,1950,4316,5331,815,12336,4421,10016,11820,2454
11488,12769,12669,6543,8096,12787,12448,12326,11405,7400,7842
11489,12596,12265,10783,8623,10067,2678,9451,10327,8016,2671
11490,8569,3134,12887,5875,4916,7016,2324,9074,2199,1782
11491,7013,10523,2493,3426,995,10151,4910,4386,3010,10426
11492,12687,1770,1804,11453,4217,3474,10854,6821,4362,12623
11493,5726,9905,6197,11858,2561,784,4761,10707,11214,7416
11494,7343,7258,8570,12206,5465,4504,11230,2990,3213,5559
11495,5623,5439,1754,5775,3858,10105,13186,2645,9596,4172
11496,12258,2654,12659,2687,3637,7803,6778,12423,7006,5938
11497,7952,7587,10698,8390,11970,11476,940,6556,12086,11498
11498,1212,7248,1367,1665,2148,10335,4170,8851,10698,6631
11499,1959,3373,2471,4360,13307,12772,7960,3503,1666,7468
11500,11377,6517,3922,3071,10694,10089,9371,3467,10191,10397
11501,5720,11221,8092,11528,10848,5854,4279,238,1409,5489
11502,12000,4326,12165,13327,12232,4442,3055,8196,10621,7929
11503,4519,2693,7078,7347,4567,1236,6874,2461,694,6606
11504,3710,1807,8554,10045,10218,2080,12548,12936,3674,10139
11505,684,11779,976,5723,12609,305,8213,9,1730,641
11506,7306,4244,13078,9261,9534,9945,4631,1244,310,12810
11507,10066,1587,3714,1799,4018,2411,3942,8945,1651,3988
11508,561,9433,1857,4356,13241,1663,7086,6520,11319,7530
11509,6238,3043,967,8996,5,207,7204,2,10132,9702
11510,7073,11322,11228,9199,12430,2514,13096,7600,7524,2674
11511,11099,760,12339,12730,6614,8929,10135,8796,2622,11382
11512,12142,10408,7487,7638,12606,3079,4449,11734,4338,11062
11513,12191,10829,4642,10439,7829,9304,12811,5288,11860,3811
11514,8781,1688,360,7892,6308,6143,7845,12035,1621,10924
11515,6020,5221,6871,10870,7690,7198,5113,11851,8057,2954
11516,3962,1713,5345,11538,1557,8394,5769,10114,10472,3816
11517,9441,5378,5467,3301,3298,6374,7566,5953,7529,7192
11518,2367,4852,6344,3650,9041,9808,3613,6158,8137,802
11519,4172,1351,1988,173,5775,13186,5674,9104,5686,5218
11520,6537,4764,12423,3637,2654,2687,6778,11496,12258,6623
11521,8004,5650,10609,5272,2340,7082,8542,5285,5963,4472
11522,12555,9007,6361,2853,6967,3517,12841,5449,5318,10633
11523,1807,3110,5099,10218,5190,12936,3710,9116,5239,8554
11524,12693,5373,10474,9408,11915,11357,8526,10231,7191,8052
11525,12482,12420,3021,12889,1641,6928,4352,3868,8728,6186
11526,11218,8610,10600,12568,13251,5426,8795,9739,10645,6244
11527,11912,5169,9167,12883,1837,11647,5192,12310,9369,10961
11528,10848,5854,11501,5720,8092,11569,11221,1409,238,4279
11529,986,10249,10371,8805,8424,8806,10368,6063,9932,3226
11530,12472,8605,8757,11003,13267,4527,5823,11879,2933,7789
11531,2066,2156,8690,728,5265,11944,7574,10895,1123,1389
11532,138,3918,3903,5019,134,58,710,261,1810,2550
11533,6622,334,13055,180,4735,947,9098,855,81,11626
11534,1165,10307,907,403,9669,13256,6107,4576,11589,12404
11535,3703,4672,9113,9176,10382,11724,4536,6987,5238,9283
11536,12012,9654,7341,12838,8047,11148,11033,3438,7919,4120
11537,7683,3072,13299,11399,10917,4894,10571,10299,2459,12935
11538,12662,8394,1713,11516,3816,5345,5769,3962,2507,10114
11539,12475,182,2696,11138,3524,3934,2312,8533,4484,13152
11540,731,10595,4162,9163,5971,6713,890,3958,2735,5051
11541,9560,13077,5949,8638,1772,4294,6226,12866,2220,8427
11542,4213,6164,3328,7669,6461,9238,11594,11704,2450,1419
11543,8181,6172,3297,10322,7271,3483,602,12187,9604,3289
11544,7714,4846,7298,10931,6220,8320,10467,10558,4516,5833
11545,7044,10880,10718,11467,3925,8414,8417,4937,10677,2418
11546,3753,1489,6025,13219,2705,10313,6519,7395,6246,7027
11547,5669,7302,6061,10901,4605,5648,5821,4607,8957,11437
11548,10913,12503,10791,10316,11070,8036,11892,12941,9910,13282
11549,10344,8501,11140,4932,8719,559,8352,6668,2531,6128
11550,9148,1427,4626,6953,11228,11322,5678,12002,384,4708
11551,5295,3649,7265,5149,2124,6906,6046,11400,7852,11616
11552,9883,10167,6549,440,8878,10885,634,1250,1603,958
11553,3763,6496,3472,9544,3080,4562,9897,9537,7861,5531
11554,11409,4843,9540,3291,1797,11454,1716,10799,4101,1453
11555,7979,4111,7933,1980,10209,11704,9791,11318,1387,82
11556,7648,4315,900,7495,9710,6237,11692,2099,9957,10897
11557,11495,10105,5623,4172,3858,13186,2581,9596,2087,5775
11558,13222,10524,11317,6202,8695,5969,196,8212,554,11772
11559,1454,356,5846,949,5740,841,1428,3831,6919,4785
11560,832,5069,12251,6057,1889,10306,4763,12635,5266,13041
11561,12827,12595,1415,6769,5230,11295,7820,2076,5594,12009
11562,5252,10454,1327,4452,2622,12605,12072,12885,2795,10779
11563,9325,8291,12201,7729,2573,9853,4329,2892,5651,7457
11564,6514,3414,11294,4812,5095,11197,12090,9906,8602,733
11565,7376,6472,11479,8400,8978,6887,441,7604,2721,672
11566,11715,8509,8272,1198,12695,10795,5246,5767,8185,2233
11567,12371,11822,10154,2615,2580,236,4143,3193,11424,9556
11568,1220,12367,612,11474,1368,8050,1434,2939,3731,3318
11569,10848,5854,11528,11891,201,8092,9070,238,671,11221
11570,1987,4222,3413,9104,8580,1351,12133,6544,3858,1754
11571,942,3457,13156,1935,33,493,3802,1664,1431,7609
11572,11595,2088,11308,10315,8572,1655,11913,1363,3745,3748
11573,3252,7025,11716,2843,12178,525,9437,4653,1768,6788
11574,944,11349,769,5209,11948,2184,4881,6482,1625,43
11575,10769,12060,8466,11464,4689,12649,7945,13043,5055,13061
11576,1511,4991,5729,4513,2704,9615,12780,11393,10455,5888
11577,11660,2740,8949,10674,11206,12454,4409,12116,3325,747
11578,10417,6890,693,4220,2284,7501,8941,5389,10131,3963
11579,6493,10207,13330,1843,12027,1308,3339,3940,6642,9727
11580,6289,3247,382,106,11198,6807,55,4079,14,1955
11581,3235,4277,1531,5097,13376,10350,202,214,1581,4275
11582,4473,4262,11328,10703,10732,3013,11949,5461,5148,3549
11583,501,3582,10050,11873,3648,86,2979,702,122,11258
11584,5902,12923,13242,1687,1840,8552,4253,5793,13010,6021
11585,3115,11015,1020,9231,9432,12260,8124,6013,7652,4211
11586,2159,11941,8158,7896,11735,4795,8486,8385,3263,9833
11587,12100,12556,6361,7359,5297,3832,843,2174,8644,2004
11588,7287,3819,5614,6623,8219,12423,6263,7264,6537,11520
11589,907,1165,403,9392,6391,4023,2954,6405,6511,10381
11590,12995,6981,1167,10095,10884,8408,5360,8683,5044,10508
11591,6147,4209,6504,10269,4258,1569,2268,363,1654,12819
11592,6117,9401,11740,8357,10413,8070,9518,8656,10235,10949
11593,12856,5627,3083,11021,2345,2601,6943,7142,2059,5471
11594,1554,4213,3328,3745,11908,12937,13341,1706,1419,7523
11595,11572,11308,2088,10315,8572,1655,11913,3748,1363,3745
11596,9316,4088,7526,3107,5789,10203,10142,13295,5635,11082
11597,3114,4060,12738,7490,9683,5625,6881,7398,10757,1552
11598,3976,8463,10394,12785,3798,10539,5554,10433,7293,9632
11599,13411,10805,2667,4391,8723,13227,3983,7705,11352,2896
11600,4693,10705,3034,5754,5907,6346,10017,12411,11431,7055
11601,3295,6014,6844,9639,2409,6591,3939,7803,6885,8053
11602,1866,10968,4421,9004,4730,7087,1921,11209,2528,3168
11603,8140,2554,6659,7984,5402,3757,3158,1380,7081,11128
11604,594,10714,4377,11255,6327,1370,10981,3240,3675,5051
11605,1795,10636,2269,829,11195,6737,10634,4159,8200,4945
11606,474,885,3802,3366,233,12586,1234,1411,11381,2689
11607,10134,481,2863,3590,2682,5187,8362,10250,4809,10454
11608,6488,3171,12534,6354,1302,8371,3995,10033,10988,2851
11609,6160,3250,1461,6726,12021,4430,2818,4358,5021,13369
11610,11292,7684,7303,13269,11710,5977,334,11621,7455,366
11611,210,3626,12180,4287,3975,11058,4341,2254,6094,5031
11612,11305,9363,10688,2321,12074,2349,10017,7055,10236,783
11613,4334,6089,7275,5733,7408,4723,11346,7645,7256,12626
11614,807,1094,5998,6432,3132,10676,9402,8538,1817,2142
11615,12434,7472,165,7877,5639,8933,8222,8880,36,1476
11616,6046,12064,5295,3649,11123,5149,2124,11551,12983,6190
11617,9147,10403,204,771,2533,142,1680,9742,10622,9600
11618,11220,10202,1122,12230,1534,9852,11141,6072,954,1478
11619,10063,5761,5716,2742,7192,10549,5620,8890,4766,3527
11620,9740,9849,10991,13348,9530,12971,3734,742,5011,11756
11621,6615,1504,8072,10771,9757,11863,11388,1833,13334,3351
11622,12880,12771,1927,914,10406,2783,6567,7322,2809,11240
11623,5195,11050,1822,4589,7255,4241,8588,3792,551,485
11624,1835,9275,8292,8170,868,12124,8351,13392,9339,6688
11625,8919,10657,3713,6452,3695,13025,6034,6696,9369,5071
11626,180,4735,947,13055,855,1264,9098,81,6622,2821
11627,3292,11193,3756,8508,1495,5280,13140,6258,2593,1872
11628,1325,5966,7125,5269,2631,3352,12637,4568,4807,4206
11629,10465,5813,2940,3097,13190,6325,8412,2589,5361,2252
11630,5181,6601,4623,3337,1839,7944,968,9966,5105,10228
11631,483,12867,459,12373,4077,6498,4230,13097,11200,11026
11632,6256,11985,3629,5428,4205,8111,3564,12955,5025,11016
11633,12671,5646,6877,2763,12065,5164,3883,4447,5029,10373
11634,12833,1338,3808,8040,10165,8331,9483,9135,8454,6672
11635,9303,7620,8442,8833,6952,8538,2753,8455,2142,4004
11636,12642,9950,1996,11838,9564,10486,13368,2952,10208,7593
11637,5870,5510,2645,4172,5623,2087,11495,12133,3315,13186
11638,9163,2724,3958,11079,5971,890,11540,436,731,12294
11639,9547,8137,13132,2017,2359,10715,7340,9535,5227,3905
11640,5863,1660,3413,173,10630,5439,4731,1351,1626,13012
11641,5762,9804,13082,11108,8858,5557,13110,1861,7244,9839
11642,2651,8911,5408,3916,7528,11023,5007,11001,1992,6994
11643,226,12321,3147,11278,4793,7539,3947,12109,7456,5491
11644,7184,4880,6880,9792,9798,7511,6042,8071,8492,12746
11645,11410,5422,10552,10746,10372,5708,4193,5094,7734,5709
11646,12848,11379,8224,6780,2607,3831,11390,10022,6919,4267
11647,11912,11527,5169,12883,9167,1837,10961,12310,8816,3695
11648,9412,9123,10995,1562,8387,12384,192,7328,10365,12276
11649,7562,6310,10055,3242,4829,7690,9030,6183,5738,1137
11650,3158,9996,3011,7467,11128,8601,6465,7411,3232,10431
11651,13151,2642,7283,9188,10579,4240,4965,3973,6173,10223
11652,11064,3221,9802,530,8373,12255,9105,4118,4046,410
11653,5749,7537,8332,2589,6781,10951,2164,6874,8573,12017
11654,2259,11426,7766,8121,1501,1969,6436,2112,5760,13409
11655,3911,9984,6324,5640,11359,4790,1145,905,3638,2720
11656,7079,11688,3414,6514,11564,12090,9906,314,11197,8602
11657,7129,13213,1879,7269,5964,7496,4426,9080,8724,3022
11658,3891,10236,4030,12074,783,10697,10494,2349,1564,7055
11659,5525,1816,1450,2819,3606,8629,4776,10511,2417,7402
11660,2740,11577,4661,773,2400,5325,1726,9145,7072,11206
11661,7898,10582,448,13296,3284,1845,10061,5886,1646,12432
11662,7818,1806,381,2181,6156,6905,1712,13052,615,868
11663,6606,10782,7352,11118,11874,11977,1674,7621,5267,4567
11664,12444,11407,5310,8028,6230,3335,2988,11012,720,9094
11665,6059,4376,3873,12528,10702,4732,3937,11096,10324,6122
11666,2503,13337,4033,4110,6843,2993,10969,5986,4303,4935
11667,9758,5413,11849,11103,10245,4401,8261,13394,12380,4066
11668,5596,4146,762,5833,6168,11979,10931,9322,4171,11966
11669,5647,6567,10406,2783,914,8411,2809,4175,3459,2129
11670,12292,498,13056,11472,2841,12679,9517,11213,11886,13364
11671,12538,9925,9724,12713,8937,8012,5629,13262,3359,623
11672,1350,8851,10335,1212,3987,8500,4779,5162,2750,7751
11673,7196,5512,7895,9756,12648,4941,3194,12040,2532,8289
11674,4128,6886,6603,11963,4970,11965,6054,3060,1637,5498
11675,2769,2778,4604,7158,181,509,6660,248,5629,1407
11676,5987,2731,11019,13413,3751,8402,1459,8159,7103,4259
11677,3067,4620,6434,932,7166,11723,12498,11955,2572,399
11678,6450,12173,5115,197,1018,10729,12359,10615,5146,6903
11679,5813,3215,6325,1365,2252,8412,13190,3097,7530,5361
11680,12669,12787,7842,11405,8096,1275,12326,12843,11488,3034
11681,10744,9155,7873,4161,4611,7373,3177,4858,3994,9282
11682,4138,9505,8518,3933,1713,3962,3727,11538,10472,10114
11683,7795,8592,6070,9927,1992,5188,3952,9462,3645,6664
11684,6999,1280,2959,5548,13370,2620,2987,3919,12966,9961
11685,6071,6124,7382,9660,12080,8594,10295,4972,2874,870
11686,13295,7986,12081,1941,931,12478,11810,13344,11082,9087
11687,9399,6775,3123,6860,7903,3404,6697,2021,2449,12915
11688,11656,3675,7079,2370,4377,6327,10714,1370,11604,11255
11689,10546,10077,2093,12291,9862,4165,6445,2680,3554,1846
11690,2591,5395,7227,10245,3677,9758,5915,13394,3347,11103
11691,6670,4822,7614,4328,12365,3807,9417,4702,10278,13323
11692,12210,9710,1900,6485,11556,900,7495,1033,2708,8540
11693,7387,3186,5490,12625,13237,4392,7678,12927,1566,9095
11694,10078,6550,5791,8022,5307,1490,11763,11811,31,7773
11695,6976,9106,4509,5904,12511,5820,12611,8448,10642,9795
11696,4911,8419,4552,6495,4906,7308,9976,7070,12624,8148
11697,12340,4101,5076,9779,11782,11409,1797,9540,11554,4843
11698,12629,9256,10802,7615,5685,13033,4272,4530,4857,10809
11699,9055,7491,886,1708,1836,203,7581,13200,2585,3902
11700,9345,8049,11807,5912,10956,6937,12732,8339,13026,9992
11701,10405,12876,1793,7068,477,6901,11184,533,12592,7002
11702,35,169,5844,10183,413,12122,11791,916,1244,3409
11703,3082,6974,419,11433,3253,13127,8838,13253,1433,3395
11704,11318,4187,10591,11475,3328,4855,11908,4213,2450,1061
11705,12132,11749,12542,12798,11882,12925,6602,13160,7957,9889
11706,5182,2353,2870,10471,8685,11420,9076,3246,5127,5006
11707,3600,7510,5281,10928,5713,9842,3096,11761,7256,9077
11708,6217,8885,6897,4287,6955,6132,8276,8287,7606,6777
11709,3486,5185,10521,2878,4318,10160,1884,3894,1736,1972
11710,7303,5977,3786,13269,11610,8841,11292,334,11533,7684
11711,6288,2228,7991,8123,11047,3208,9025,3884,8670,3175
11712,12353,11238,10509,5301,7685,12254,2527,3313,6879,10096
11713,10407,644,8002,13292,6463,876,8134,6039,10178,1595
11714,3218,6399,13009,7825,8643,11843,10143,9426,12890,804
11715,8509,11566,1198,10062,12695,8272,10795,8185,10336,1803
11716,7025,11573,1768,3252,525,2843,6788,12178,4083,9437
11717,10925,118,8969,12948,6161,85,9230,7996,10578,32
11718,8333,395,7894,665,4063,1639,5103,1045,7675,10836
11719,12323,12207,12194,8704,3909,11194,9689,10908,2775,9336
11720,6900,9243,10712,5934,3128,12518,8226,12490,6038,1112
11721,11205,12821,902,12244,6653,2912,6674,7595,9828,10897
11722,2752,10058,8372,3623,12219,6159,11356,3274,1489,11170
11723,6434,4620,12498,3067,11677,7166,174,932,11955,338
11724,12683,3703,4672,5238,4203,9113,10382,7925,9176,5454
11725,7796,3635,4176,1196,3876,7764,4704,4198,9924,7696
11726,9038,9738,9872,5229,2431,2693,2940,7537,12017,7165
11727,11068,1296,3079,7638,5869,12272,12271,7613,2853,3390
11728,4900,4347,12829,2737,7230,8467,3063,3562,2607,8030
11729,7741,8410,8767,10233,2717,9012,6563,4815,8622,10257
11730,1828,10386,2293,3391,10573,904,2211,11097,2808,9593
11731,9721,7401,13331,6526,9015,3853,5742,8541,4413,12717
11732,5474,3790,367,9125,10867,4632,9499,10159,2970,4675
11733,4869,8265,11200,4177,12816,9874,2891,11281,3077,11432
11734,7638,11062,12606,4449,11512,13205,8294,4914,6361,1841
11735,11941,1397,11586,10537,3263,2159,8385,11051,8486,11107
11736,7077,6837,765,13024,2542,6231,7428,3014,8350,2655
11737,9618,7122,8684,11061,8443,4774,9205,10076,5843,3532
11738,10109,4434,1957,3383,4271,763,13063,12630,1577,8435
11739,11958,11957,9146,13092,12593,10046,2251,10107,12516,821
11740,9401,8070,10413,6117,10949,8357,9518,11592,2526,8656
11741,8366,12701,11441,10510,5186,12363,8208,7354,11147,6380
11742,1228,9131,7003,10955,9311,9452,4756,10188,739,8587
11743,9898,9933,13383,9561,9335,3852,12366,8303,3019,6055
11744,7628,8487,4026,10215,11840,3272,8427,10728,149,5178
11745,8862,12048,10516,4664,6742,532,3027,3766,12825,12921
11746,1465,11390,12865,11463,12453,10656,6780,1145,4195,9284
11747,5264,9986,1000,10867,9125,5474,1863,9498,9499,8788
11748,1560,7417,8178,1808,5706,6695,3967,1431,5965,13288
11749,11705,10692,12290,12925,12132,12542,6790,6602,5250,12798
11750,13198,12978,4179,2120,2728,1226,11153,6207,13293,4099
11751,2735,10357,9034,436,2055,10653,890,6713,2526,8015
11752,6368,8937,2099,8012,6237,13351,12538,2579,5396,12713
11753,1231,665,7894,8333,395,4063,11718,1639,5103,342
11754,6772,9231,6013,11015,5013,3643,12260,7112,524,3791
11755,10408,3079,11793,8820,6722,1823,11396,12271,11727,12530
11756,1469,8992,5470,12183,5011,9530,7143,3734,11620,2643
11757,10351,9328,8061,11329,9570,9061,12322,5112,11458,2136
11758,8688,310,1244,413,5844,12810,11313,4630,11791,9534
11759,8769,1709,9880,2225,8952,2813,339,544,219,2143
11760,2874,12080,870,7382,4972,6124,8594,11685,3640,6071
11761,9164,3821,9077,3875,7361,4721,9842,4723,10383,3096
11762,2569,12416,8678,6121,11485,10393,8477,7383,8415,601
11763,7653,3066,6550,10078,4367,7805,11847,4697,4068,12640
11764,10292,10480,7120,9912,8790,12783,1800,11906,13216,609
11765,407,2785,4655,1112,5934,9700,9151,1317,8378,6154
11766,4931,8143,711,313,2648,6352,2398,6116,2668,10888
11767,10917,1565,13116,6101,5584,10274,10857,3580,5069,7683
11768,6156,868,8292,11252,9275,1835,11624,13060,5794,8317
11769,9807,2101,1293,8186,1657,7860,1540,5777,2051,6345
11770,11930,3074,9327,9273,240,8244,4790,4347,2737,887
11771,12747,12251,5654,5266,6049,11276,4763,4973,10306,13116
11772,8212,1686,5969,10524,6202,12288,8042,6873,8695,781
11773,7366,8778,1254,13408,8106,884,4816,9260,491,2862
11774,4270,3209,8740,9525,1430,7806,2702,10597,1277,9642
11775,8529,9267,9751,12843,5024,12411,11431,1819,9364,4837
11776,7028,3477,4228,6961,6665,2545,8712,5497,12502,4489
11777,9629,2663,13084,7902,6560,4065,2176,10332,7101,2741
11778,2594,1925,3874,4427,1758,7403,9846,13309,13378,5447
11779,11505,5723,684,976,305,8213,12609,7406,13317,9
11780,2016,11081,1383,7547,7507,2116,10152,1548,800,2637
11781,11999,7167,7758,6150,9671,2009,8259,12621,10722,9688
11782,4101,12340,5076,1735,6682,11697,11409,1576,7232,11554
11783,7621,8150,9387,11874,3233,9610,12702,1130,4613,7811
11784,7245,1496,847,71,163,3777,413,310,3535,12810
11785,11343,8875,7143,216,3559,3841,1469,547,5375,5970
11786,10500,1911,6886,1637,11963,1270,5363,8176,7905,11674
11787,12443,12061,5661,4443,9690,2048,12895,3803,6779,2211
11788,12895,3803,6779,5661,2048,4863,11787,12061,1895,4443
11789,1653,4289,9189,7744,1079,6196,11164,6416,2656,3924
11790,7466,12501,5145,13050,10404,7877,1957,13002,379,10598
11791,10183,1244,310,8688,5844,413,1669,35,4630,5645
11792,2899,4697,8701,7653,13237,3470,3066,11763,4068,11847
11793,7638,10408,11727,9676,11512,1223,11068,2853,10321,8820
11794,7054,340,12651,12447,9883,10167,11552,10885,9851,1604
11795,2218,4072,1104,6181,5484,12170,9809,5468,5825,6072
11796,3256,7023,4450,3845,9084,7468,1666,2529,5202,2373
11797,1108,12837,4538,4674,7422,3898,6250,12283,1057,12585
11798,5699,2213,6587,6303,9074,319,13145,3729,6724,7286
11799,9160,9744,7671,2339,6813,4962,12774,12786,6152,6612
11800,2859,4897,599,7500,5032,1400,2709,13090,10964,8530
11801,4037,9923,10264,3471,4560,9181,10489,13046,3287,8451
11802,392,9572,7842,11285,11032,7400,9202,8397,11488,6389
11803,10425,8496,7358,1464,446,8153,10569,9005,11018,2001
11804,1096,10330,1739,311,4054,8438,13224,2063,10747,10224
11805,1783,6751,2933,636,11366,8722,11003,7544,13267,11879
11806,9179,5778,9052,7178,8312,3419,3153,8458,6797,5680
11807,9345,13026,6937,9992,8999,8339,5912,11700,12732,12226
11808,12137,4961,1676,12499,11173,4884,3596,2270,2790,243
11809,11340,12315,10764,7369,13340,12462,7093,121,6771,10806
11810,13344,1941,2723,1068,5087,7045,11082,3963,7986,2139
11811,31,1490,5307,11049,8241,6550,12003,10225,10078,8174
11812,7042,1292,9086,10206,4687,9183,6017,12945,3188,2418
11813,10429,12379,9879,3473,12566,2175,2415,11452,12436,13280
11814,6316,7818,585,3319,11252,8900,13121,586,11869,381
11815,9718,12773,12252,4691,6130,10629,9058,2966,6899,8258
11816,12031,7949,12190,6948,11267,9533,13074,10409,7624,3164
11817,8257,1239,10046,965,10180,7151,1627,5922,2515,11958
11818,2401,12991,4653,9397,10644,3093,11006,5150,7865,631
11819,2656,1045,3855,342,10836,7675,5103,7744,3924,4592
11820,10016,2454,2528,9004,4459,11155,1500,1921,963,8453
11821,10395,417,10405,12076,6901,10585,5715,8434,3342,88
11822,2580,11567,10154,12371,2615,4143,236,10241,3193,12488
11823,3494,5320,827,2860,892,9951,9358,6757,12324,12804
11824,3270,13358,8768,11854,5887,11331,3738,11207,8897,10982
11825,3900,10136,7997,11215,1386,13204,4458,9510,598,4699
11826,7216,13400,3165,4890,10583,6331,5556,7250,8460,5487
11827,6490,10840,10565,2832,1652,5692,9383,10666,1937,10428
11828,12429,10071,6589,788,4408,7834,11262,1710,11309,10911
11829,5317,12172,3928,6436,2112,5760,13409,11236,1501,11426
11830,9317,11977,11118,9129,4388,11629,2589,7352,11874,6606
11831,5972,12864,12127,1208,7514,2997,3538,10941,11969,10173
11832,2050,3054,1336,3604,2166,7118,1932,8078,12050,3624
11833,1567,9323,2721,7604,12764,8777,6589,6081,1310,57
11834,10167,6549,10885,9517,6685,9851,958,882,997,440
11835,4603,7049,2584,8129,3838,9446,4304,1129,5133,9054
11836,3794,8464,12855,6727,11325,8881,3144,2199,10962,893
11837,6931,9246,6979,1686,1734,8637,2686,781,10545,8859
11838,13368,11636,9950,12642,797,10208,10486,6608,912,2190
11839,13093,5503,8831,8544,12924,5445,3904,8843,7531,5721
11840,3272,8640,8427,149,7921,4026,13284,5759,11744,4915
11841,1024,5615,5135,11266,7171,1347,5287,4455,10536,9036
11842,2910,2717,4815,6563,7475,3523,9012,6547,7741,3479
11843,8643,10143,8237,9426,13009,3218,6399,7825,11287,12890
11844,11101,1306,4018,7040,3714,3591,1587,3942,5077,6500
11845,7578,12767,8151,4550,523,7135,8062,2352,8421,2219
11846,11028,6326,12792,9868,12389,4640,5872,12910,11135,9893
11847,7805,3066,2037,4367,10704,7678,1566,10873,7415,4068
11848,2621,8271,12680,6546,8270,888,7441,2708,13168,7643
11849,5413,11103,11667,4401,8261,10245,13394,9758,12380,4066
11850,6607,5030,6764,12768,13053,12815,9374,2469,10161,12140
11851,7198,6037,6020,6355,9221,6871,7690,9270,5221,11515
11852,12274,11274,4197,1218,8163,13311,10513,11246,5512,7196
11853,12233,2790,12499,6229,5260,632,517,10168,3113,243
11854,11207,12950,13358,8897,3738,8823,3270,11331,1204,1315
11855,6916,2830,12933,3101,11428,8548,6101,10819,2266,12719
11856,2129,7043,4295,8171,683,10452,6615,5647,8482,11388
11857,4781,13196,7665,10501,11545,7788,1982,3925,8784,8970
11858,2561,10707,11493,5726,7416,9905,520,6197,10166,784
11859,5941,12509,5517,2169,13098,5193,5284,7115,3082,6974
11860,10439,12150,11983,8683,12417,5044,10829,9304,4642,10095
11861,9906,12090,161,12961,4657,9952,872,4065,241,11197
11862,6584,9084,6503,3845,7023,4955,7963,4450,1896,4014
11863,9757,8072,1504,13334,3351,13089,8171,4462,10771,683
11864,4159,11195,11605,10634,10636,1795,4133,2269,9106,4945
11865,9787,2114,8407,299,2033,223,9607,64,10311,11896
11866,881,13165,74,12312,5080,2008,9420,7543,4805,8355
11867,985,1525,13003,1183,45,5605,2089,7641,11881,13097
11868,9806,1160,10477,972,6458,3266,933,4976,3516,1544
11869,7173,10953,2389,7639,9605,3278,6051,4813,5045,9511
11870,12006,2010,4414,8382,2677,4015,10110,10801,8989,10697
11871,11888,11686,7874,13067,3279,4104,7986,4496,1933,931
11872,6632,3767,4134,2573,6693,3773,8291,1693,7005,10442
11873,4713,702,86,794,3737,127,3582,1696,501,5452
11874,7621,9317,11977,4388,11118,6606,6700,10300,10258,11783
11875,12141,2010,11870,8989,10801,11942,4414,4015,3081,12006
11876,7075,3419,7814,12560,4969,13149,8458,7178,3153,5660
11877,9691,13356,11379,11142,10022,12347,12944,6780,1543,9361
11878,2376,2326,8299,13226,11065,3993,5619,11470,12845,6878
11879,13267,4527,11003,11366,5823,7544,298,2933,388,7789
11880,9268,1224,12382,7913,12217,8968,6235,4155,10934,8985
11881,3062,45,3678,9056,2089,7641,150,12161,7599,8117
11882,12925,12542,13160,1830,3073,7957,2804,12798,9889,1904
11883,8214,2762,10843,13166,4049,10262,10171,7040,13133,5237
11884,3676,1316,1369,4385,5418,7921,12341,2664,4915,7598
11885,12798,12290,12542,5250,9889,9971,13160,1830,6602,7957
11886,11213,13364,12679,13056,12710,11472,6549,9883,10167,8878
11887,758,12577,2717,7741,1962,8410,10257,9012,4815,3423
11888,7874,13344,12478,4496,6646,7045,1068,7986,2462,11810
11889,9610,12260,1191,9432,3643,8452,7573,8146,9109,6582
11890,17,879,3173,754,3304,3996,9266,7513,8779,7940
11891,10848,8092,11569,5854,11528,11221,1409,201,9070,671
